Timestamp (s),Voltage (V),SourceMeter Total Current (A), Pad PicoAmmeter Current (A), GR Calculated Current (A)
942.99609,-34.06938,-1.35266E-8,-3.22360E-12,-1.35234E-8
943.64258,-35.07323,-1.39872E-8,1.95069E-9,-1.59379E-8
944.28906,-36.06561,-1.43209E-8,1.94124E-9,-1.62621E-8
944.93262,-37.07142,-1.47465E-8,-5.45518E-10,-1.42009E-8
945.57422,-38.07618,-1.49675E-8,-9.35789E-10,-1.40317E-8
946.21777,-39.08363,-1.54004E-8,-9.24734E-10,-1.44757E-8
946.85742,-40.07120,-1.57347E-8,2.06419E-9,-1.77989E-8
947.50195,-41.07423,-1.60641E-8,1.98854E-9,-1.80527E-8
948.14355,-42.08144,-1.65382E-8,-9.32026E-10,-1.56062E-8
948.78516,-43.07131,-1.73991E-8,-1.04043E-9,-1.63586E-8
949.42676,-44.07523,-1.77677E-8,1.28965E-9,-1.90574E-8
950.07031,-45.08423,-1.81720E-8,1.90341E-9,-2.00754E-8
950.71191,-46.06923,-1.84849E-8,1.52509E-9,-2.00100E-8
951.35547,-47.07690,-1.88435E-8,-8.68394E-10,-1.79751E-8
951.99805,-48.08378,-1.92156E-8,-9.91484E-10,-1.82241E-8
952.64160,-49.07133,-1.96199E-8,1.88448E-9,-2.15044E-8
953.28418,-50.07849,-1.99268E-8,1.97907E-9,-2.19059E-8
953.92871,-51.08243,-2.03898E-8,-8.24760E-10,-1.95650E-8
954.57422,-52.07126,-2.02581E-8,-1.10039E-9,-1.91577E-8
955.22266,-53.07603,-2.10787E-8,-1.10840E-9,-1.99703E-8
955.86621,-54.08017,-2.14599E-8,9.10428E-10,-2.23704E-8
956.51270,-55.06956,-2.14074E-8,1.91287E-9,-2.33203E-8
957.15332,-56.07367,-2.15392E-8,1.82775E-9,-2.33669E-8
957.80078,-57.08237,-2.24326E-8,-9.10674E-10,-2.15219E-8
958.45215,-58.06967,-2.25611E-8,-9.28240E-10,-2.16329E-8
959.09375,-59.07589,-2.31252E-8,-5.74652E-10,-2.25505E-8
959.73730,-60.07984,-2.30428E-8,1.84666E-9,-2.48894E-8
960.38086,-61.06759,-2.34957E-8,1.85612E-9,-2.53518E-8
961.02246,-62.07441,-2.38947E-8,-1.02140E-9,-2.28733E-8
961.66797,-63.08091,-2.45676E-8,-9.40000E-10,-2.36276E-8
962.30859,-64.06850,-2.50758E-8,1.65749E-9,-2.67333E-8
962.95313,-65.07143,-2.52726E-8,1.87504E-9,-2.71476E-8
963.59668,-66.08038,-2.53517E-8,-9.72356E-10,-2.43794E-8
964.24023,-67.06831,-2.55721E-8,-8.77271E-10,-2.46949E-8
964.88184,-68.07150,-2.61074E-8,1.10406E-9,-2.72115E-8
965.52441,-69.07891,-2.63734E-8,1.91287E-9,-2.82863E-8
966.16797,-70.06593,-2.68574E-8,1.75209E-9,-2.86095E-8
966.81152,-71.07217,-2.76220E-8,-1.07143E-9,-2.65506E-8
967.45117,-72.07869,-2.77566E-8,-8.77463E-10,-2.68791E-8
968.09375,-73.06699,-2.83767E-8,1.81829E-9,-3.01950E-8
968.73633,-74.07226,-2.89297E-8,1.72371E-9,-3.06534E-8
969.37793,-75.08021,-2.92044E-8,-1.01185E-9,-2.81925E-8
970.01953,-76.06989,-2.96209E-8,-9.88452E-10,-2.86325E-8
970.66309,-77.07326,-2.98086E-8,1.61967E-9,-3.14282E-8
971.30859,-78.08117,-2.99426E-8,1.79937E-9,-3.17420E-8
971.95313,-79.06794,-3.06675E-8,-1.09104E-9,-2.95765E-8
972.59277,-80.07388,-3.11252E-8,-8.26289E-10,-3.02989E-8
973.23438,-81.07963,-3.16271E-8,1.57437E-9,-3.32014E-8
973.87695,-82.06670,-3.18491E-8,1.68588E-9,-3.35350E-8
974.51953,-83.07399,-3.20177E-8,-3.33992E-10,-3.16837E-8
975.16309,-84.07879,-3.20842E-8,-1.12545E-9,-3.09588E-8
975.80566,-85.08696,-3.25181E-8,-1.09796E-9,-3.14201E-8
976.45313,-86.07364,-3.32064E-8,1.65750E-9,-3.48639E-8
977.09766,-87.07970,-3.33825E-8,1.46835E-9,-3.48508E-8
977.73828,-88.08480,-3.37895E-8,-1.10988E-9,-3.26796E-8
978.38184,-89.06982,-3.42479E-8,-9.38142E-10,-3.33098E-8
979.02344,-90.08017,-3.46964E-8,1.51563E-9,-3.62120E-8
979.66602,-91.08578,-3.54303E-8,1.58184E-9,-3.70122E-8
980.30957,-92.07333,-3.57482E-8,-1.22407E-9,-3.45241E-8
980.95508,-93.07967,-3.57961E-8,-1.24682E-9,-3.45493E-8
981.60547,-94.08612,-3.64785E-8,-1.15820E-9,-3.53203E-8
982.24707,-95.07355,-3.69310E-8,1.51564E-9,-3.84466E-8
982.89063,-96.08009,-3.71930E-8,1.57239E-9,-3.87654E-8
983.53125,-97.08678,-3.74170E-8,-1.29790E-9,-3.61191E-8
984.17285,-98.07208,-3.76340E-8,-1.51296E-9,-3.61211E-8
984.81445,-99.07883,-3.79926E-8,1.29810E-9,-3.92907E-8
985.45898,-100.08574,-3.91457E-8,1.09003E-9,-4.02357E-8
986.10352,-101.07090,-3.91328E-8,-1.39668E-9,-3.77361E-8
986.74512,-102.07803,-3.97694E-8,-1.56995E-9,-3.81995E-8
987.38672,-103.08254,-4.02477E-8,1.03327E-9,-4.12810E-8
988.02832,-104.07227,-4.07227E-8,1.20352E-9,-4.19262E-8
988.66895,-105.07830,-4.10513E-8,-1.73992E-9,-3.93114E-8
989.31250,-106.08401,-4.19512E-8,-2.00653E-9,-3.99446E-8
989.95410,-107.07034,-4.26648E-8,5.41449E-10,-4.32063E-8
990.59766,-108.07856,-4.34189E-8,-2.00259E-9,-4.14163E-8
991.24121,-109.08456,-4.38330E-8,-1.87067E-10,-4.36459E-8
993.01953,-110.07233,-4.48167E-8,-8.49070E-10,-4.39677E-8
994.07520,-111.08030,-4.61611E-8,-3.16659E-9,-4.29945E-8
995.54395,-112.08563,-4.73202E-8,-4.78076E-9,-4.25394E-8
996.18555,-113.07358,-5.01321E-8,-6.93612E-9,-4.31960E-8
996.82910,-114.08039,-5.58598E-8,-9.54157E-9,-4.63182E-8
997.47070,-115.08640,-6.91099E-8,-2.48080E-8,-4.43019E-8
998.88770,-116.07375,-1.08923E-7,-6.33605E-8,-4.55624E-8
999.53125,-117.08466,-3.55007E-7,-2.92406E-7,-6.26003E-8
1000.95117,-117.53254,-1.00002E-6,-9.54872E-7,-4.51453E-8
