Timestamp (s),Voltage (V),SourceMeter Total Current (A), Pad PicoAmmeter Current (A), GR Calculated Current (A)
4464.85059,-43.07039,-1.76918E-9,4.29916E-9,-6.06834E-9
4465.48926,-44.07748,-2.42885E-9,3.12217E-9,-5.55102E-9
4467.37793,-45.08449,-1.91728E-9,4.18902E-9,-6.10630E-9
4468.02148,-46.07069,-1.95036E-9,-3.47834E-9,1.52798E-9
4468.66406,-47.07780,-1.97995E-9,4.28198E-9,-6.26194E-9
4469.30469,-48.08472,-2.60290E-9,2.99719E-9,-5.60009E-9
4471.19531,-49.07391,-2.41409E-9,4.17275E-9,-6.58684E-9
4471.83789,-50.07779,-2.48720E-9,-3.45942E-9,9.72220E-10
4472.48145,-51.08264,-2.44761E-9,4.40092E-9,-6.84852E-9
4473.12598,-52.07064,-2.26420E-9,3.55826E-9,-5.82246E-9
4473.76953,-53.07461,-2.26034E-9,-3.34592E-9,1.08558E-9
4474.41113,-54.08199,-2.48112E-9,4.19622E-9,-6.67735E-9
4475.05957,-55.07107,-2.97110E-9,3.08480E-9,-6.05590E-9
4476.94531,-56.07634,-2.42825E-9,2.93446E-9,-5.36271E-9
4477.58594,-57.08643,-2.58908E-9,-3.42159E-9,8.32506E-10
4478.22949,-58.07167,-2.52532E-9,4.24598E-9,-6.77131E-9
4478.87305,-59.07583,-2.66220E-9,-2.58925E-9,-7.29533E-11
4479.51563,-60.08122,-2.83373E-9,-3.44997E-9,6.16242E-10
4480.16113,-61.06836,-2.93863E-9,4.16296E-9,-7.10159E-9
4480.80078,-62.07602,-3.32964E-9,-3.39322E-9,6.35733E-11
4481.44531,-63.08073,-2.88358E-9,-2.04472E-9,-8.38854E-10
4482.08984,-64.06948,-3.43662E-9,4.16122E-9,-7.59785E-9
4482.73242,-65.07266,-3.36366E-9,-3.52563E-9,1.61976E-10
4483.37695,-66.08087,-2.99006E-9,3.08871E-9,-6.07877E-9
4485.25586,-67.06860,-3.54048E-9,2.77063E-9,-6.31110E-9
4487.14258,-68.07261,-3.04303E-9,4.26823E-9,-7.31125E-9
4487.78516,-69.08045,-3.54850E-9,-3.65805E-9,1.09555E-10
4488.42969,-70.06664,-3.14634E-9,4.18926E-9,-7.33560E-9
4489.07324,-71.07271,-3.46429E-9,-2.74058E-9,-7.23711E-10
4489.71484,-72.07961,-3.83423E-9,-3.72224E-9,-1.11988E-10
4490.35742,-73.06865,-3.85071E-9,4.21809E-9,-8.06880E-9
4490.99902,-74.07323,-3.74319E-9,-3.68642E-9,-5.67662E-11
4491.64160,-75.07978,-3.45474E-9,3.04913E-9,-6.50387E-9
4493.52148,-76.06995,-3.99348E-9,2.73303E-9,-6.72651E-9
4495.40625,-77.07290,-3.51632E-9,3.40451E-9,-6.92083E-9
4496.04883,-78.08152,-3.67720E-9,-3.62967E-9,-4.75332E-11
4496.69336,-79.06917,-4.21341E-9,4.01661E-9,-8.23002E-9
4497.33398,-80.07441,-4.36826E-9,2.85200E-9,-7.22026E-9
4499.21777,-81.08064,-4.29891E-9,2.79109E-9,-7.09000E-9
4501.09668,-82.06802,-3.75625E-9,2.90064E-9,-6.65689E-9
4502.98340,-83.07378,-4.27876E-9,2.83358E-9,-7.11234E-9
4504.86426,-84.07921,-3.77378E-9,2.65608E-9,-6.42986E-9
4506.74805,-85.08756,-3.99922E-9,2.37649E-9,-6.37571E-9
4507.39160,-86.07483,-4.61676E-9,-3.74317E-9,-8.73591E-10
4508.03516,-87.08002,-4.02907E-9,4.09977E-9,-8.12884E-9
4508.67773,-88.08497,-4.31910E-9,-4.01747E-9,-3.01630E-10
4509.32227,-89.07197,-4.51766E-9,-3.87559E-9,-6.42064E-10
4509.96680,-90.08060,-4.68968E-9,3.94898E-9,-8.63866E-9
4510.60938,-91.08638,-4.94150E-9,-3.83776E-9,-1.10375E-9
4511.25293,-92.07466,-4.96169E-9,2.49873E-9,-7.46042E-9
4513.13770,-93.08070,-5.10639E-9,3.71689E-9,-8.82328E-9
4513.78223,-94.08630,-4.87834E-9,-4.14043E-9,-7.37909E-10
4514.42480,-95.07395,-4.91303E-9,3.71699E-9,-8.63002E-9
4515.06641,-96.07999,-5.05882E-9,-3.52563E-9,-1.53319E-9
4515.70996,-97.08635,-5.10288E-9,-4.26981E-9,-8.33068E-10
4516.35059,-98.07361,-5.61360E-9,3.52796E-9,-9.14156E-9
4516.99414,-99.07961,-5.42202E-9,-4.57551E-9,-8.46505E-10
4517.63672,-100.08389,-5.38781E-9,2.08823E-9,-7.47604E-9
4518.28125,-101.07169,-5.82968E-9,3.11580E-9,-8.94548E-9
4518.92773,-102.07832,-5.92121E-9,-4.92548E-9,-9.95730E-10
4519.56836,-103.08412,-6.11268E-9,2.85691E-9,-8.96959E-9
4520.21582,-104.07338,-6.77206E-9,1.24831E-9,-8.02038E-9
4522.09863,-105.07923,-6.69409E-9,-2.12578E-9,-4.56831E-9
4522.73926,-106.08529,-7.44682E-9,-3.63226E-9,-3.81456E-9
4523.38281,-107.06998,-7.95201E-9,4.20945E-10,-8.37295E-9
4525.57227,-108.07989,-9.37594E-9,-3.79634E-9,-5.57960E-9
4526.21387,-109.08582,-1.12263E-8,-3.31762E-9,-7.90868E-9
4526.85742,-110.07515,-1.42259E-8,-3.87162E-9,-1.03543E-8
4527.50098,-111.08068,-2.01014E-8,-1.53579E-8,-4.74346E-9
4528.92188,-112.08749,-3.48210E-8,-2.96933E-8,-5.12763E-9
4529.56348,-113.07684,-7.26150E-8,-6.76963E-8,-4.91867E-9
4530.20703,-114.08604,-2.16108E-7,-2.11473E-7,-4.63532E-9
4531.79004,-115.08878,-1.54292E-6,-1.51002E-6,-3.29077E-8
4532.51660,-116.08289,-4.74338E-5,-0.00010,5.25677E-5
4533.84766,-115.80401,-0.00010,-0.00010,-8.36325E-11
