Timestamp (s),Voltage (V),SourceMeter Total Current (A), Pad PicoAmmeter Current (A), GR Calculated Current (A)
761.13184,-36.06749,-1.30493E-8,2.99424E-9,-1.60436E-8
761.77539,-37.07257,-1.30448E-8,2.78777E-9,-1.58325E-8
762.41602,-38.07957,-1.36423E-8,2.88812E-9,-1.65305E-8
763.05957,-39.08822,-1.43461E-8,-1.72857E-9,-1.26175E-8
764.11328,-40.07362,-1.40581E-8,-1.87993E-9,-1.21782E-8
764.75391,-41.07651,-1.43666E-8,-1.82317E-9,-1.25435E-8
765.39746,-42.08476,-1.50893E-8,3.58067E-10,-1.54473E-8
766.04102,-43.07331,-1.54047E-8,1.65568E-9,-1.70604E-8
767.50684,-44.07866,-1.56045E-8,2.94168E-9,-1.85462E-8
768.14746,-45.08543,-1.62607E-8,2.81248E-9,-1.90732E-8
768.79297,-46.07068,-1.59425E-8,2.90612E-9,-1.88487E-8
769.43262,-47.07574,-1.65385E-8,2.88359E-9,-1.94221E-8
770.07715,-48.08556,-1.72716E-8,-1.94614E-9,-1.53254E-8
771.13281,-49.07441,-1.72159E-8,-2.02182E-9,-1.51941E-8
771.78027,-50.07796,-1.73250E-8,-1.82317E-9,-1.55018E-8
772.42188,-51.08287,-1.80076E-8,-1.90812E-9,-1.60995E-8
773.06250,-52.07074,-1.84152E-8,1.74223E-9,-2.01574E-8
774.53516,-53.07633,-1.90979E-8,3.07250E-9,-2.21704E-8
775.17773,-54.08392,-1.89797E-8,2.95262E-9,-2.19323E-8
775.82031,-55.07022,-1.91694E-8,3.04321E-9,-2.22126E-8
776.46484,-56.07883,-2.01775E-8,2.97162E-9,-2.31491E-8
777.10938,-57.08450,-1.98234E-8,1.76788E-9,-2.15913E-8
778.99023,-58.07243,-2.01901E-8,2.91414E-9,-2.31042E-8
779.63184,-59.07817,-2.05903E-8,2.85393E-9,-2.34442E-8
780.27441,-60.08388,-2.15493E-8,2.87482E-9,-2.44241E-8
780.91699,-61.06968,-2.11810E-8,2.57716E-9,-2.37582E-8
781.55859,-62.07697,-2.18907E-8,-2.06907E-9,-1.98216E-8
782.20117,-63.08381,-2.22965E-8,-2.00291E-9,-2.02936E-8
783.25586,-64.07150,-2.28672E-8,-2.02493E-9,-2.08423E-8
783.89941,-65.07335,-2.25766E-8,1.65910E-9,-2.42357E-8
785.36621,-66.08247,-2.34704E-8,2.88584E-9,-2.63563E-8
786.01074,-67.07028,-2.36234E-8,2.88575E-9,-2.65091E-8
786.65234,-68.07437,-2.42985E-8,2.87040E-9,-2.71689E-8
787.29590,-69.08112,-2.42331E-8,2.21663E-9,-2.64497E-8
787.93945,-70.06716,-2.52285E-8,1.53843E-9,-2.67669E-8
789.82227,-71.07442,-2.50442E-8,2.76332E-9,-2.78075E-8
790.46484,-72.08158,-2.54248E-8,2.84398E-9,-2.82687E-8
791.10938,-73.07091,-2.61864E-8,2.75102E-9,-2.89375E-8
791.75781,-74.07566,-2.64531E-8,2.63392E-9,-2.90870E-8
792.40137,-75.08286,-2.66865E-8,1.45242E-9,-2.81390E-8
794.28613,-76.07227,-2.68932E-8,2.69899E-9,-2.95922E-8
794.92676,-77.07648,-2.75691E-8,2.53296E-9,-3.01021E-8
795.56738,-78.08439,-2.74553E-8,2.39745E-9,-2.98527E-8
796.21094,-79.07110,-2.83866E-8,2.59918E-9,-3.09858E-8
796.85254,-80.07660,-2.85025E-8,-2.58929E-9,-2.59132E-8
797.49512,-81.08170,-2.87996E-8,-2.75008E-9,-2.60495E-8
798.13672,-82.06895,-2.97353E-8,-2.65549E-9,-2.70798E-8
798.78027,-83.07518,-2.97159E-8,-2.80682E-9,-2.69090E-8
799.42090,-84.08186,-3.09137E-8,1.72391E-9,-3.26376E-8
800.48242,-85.08907,-3.09751E-8,1.42953E-9,-3.24046E-8
801.12793,-86.07606,-3.18464E-8,8.51519E-10,-3.26979E-8
801.76953,-87.08279,-3.41369E-8,-2.62584E-10,-3.38743E-8
803.55469,-88.08784,-3.68933E-8,-2.76506E-9,-3.41283E-8
804.19824,-89.07325,-4.64131E-8,-1.54188E-8,-3.09943E-8
805.61719,-90.08366,-8.42166E-8,-5.67332E-8,-2.74834E-8
806.25977,-91.09776,-4.53962E-7,-4.22843E-7,-3.11184E-8
807.67871,-91.34161,-1.00001E-6,-9.68447E-7,-3.15645E-8
